content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
like什么,377.218,1,16777215,2025-01-24 18:04:04,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,like,like
f(x)=2^x,1087.673,1,16777215,2025-01-06 12:37:15,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,fx2x,fx2x
确实是5个啊  FF不是人,860.846,1,16777215,2024-12-31 23:17:13,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,5  FF,5 FF
腹语giegie,332.444,1,16777215,2024-11-21 14:18:01,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,giegie,giegie
aniki！,154.793,1,16777215,2024-10-17 22:43:12,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,aniki,aniki
逆转马戏团的班和里罗hhhhhh,292.421,1,16777215,2024-10-13 14:07:46,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,hhhhhh,hhhhhh
kelakuyin,966.345,1,16777215,2024-10-02 22:19:45,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,kelakuyin,kelakuyin
HHHH,370.176,1,16777215,2024-09-02 19:38:48,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,HHHH,HHHH
hhhhh猎人考试,431.718,1,16777215,2024-08-14 13:01:15,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,hhhhh,hhhhh
My Queen~,511.059,1,16777215,2024-08-05 19:31:07,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,My Queen,My Queen
被KQ摸了,378.574,1,14811775,2024-07-20 12:52:51,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,KQ,KQ
注意，这里还不是fF，此时还只是一个普通路人,432.103,1,38979,2024-07-10 16:15:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,fF,fF
KillQueen,927.705,1,16777215,2024-06-29 19:27:51,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,KillQueen,KillQueen
bo---ki---,957.859,1,16777215,2024-06-26 17:34:50,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,boki,boki
mvp:摩托狱警,899.089,1,16777215,2024-05-28 13:40:05,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,mvp,mvp
失败的woman ,1150.825,1,16777215,2024-04-13 19:21:09,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,woman,woman
hy,65.856,1,16777215,2024-02-21 20:13:01,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,hy,hy
kilaqueen,970.174,1,16777215,2024-02-04 16:30:02,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,kilaqueen,kilaqueen
就那个长的和acdc和史克亚罗结和体那家伙啊!（）,828.501,5,15138834,2024-02-01 19:38:07,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,acdc,acdc
Ij,47.13,1,16777215,2024-01-30 01:44:38,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,Ij,Ij
我才发觉，编号FE应该是female女性的意思,1300.862,1,16777215,2023-12-23 09:51:01,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,FEfemale,FEfemale
给你一张过去的CD（doge),524.934,1,16777215,2023-11-28 12:55:01,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,CDdoge,CDdoge
徐伦的眼睛和Jio太郎的好像,477.288,1,16777215,2023-11-01 19:37:45,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,Jio,Jio
BGM一闪而过~,682.648,1,16777215,2023-10-31 11:18:47,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,BGM,BGM
C D 人,497.107,5,16777215,2023-10-22 00:01:50,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,C D,C D
oi！,591.539,1,16777215,2023-09-28 16:48:00,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,oi,oi
真服了，有MB,423.058,1,16777215,2023-08-27 22:12:58,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,MB,MB
6r,790.884,1,16777215,2023-08-15 18:04:13,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,6r,6r
应该是clash,1036.15,1,16777215,2023-07-24 02:02:10,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,clash,clash
SUS,1319.664,1,16646914,2023-07-16 20:52:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,SUS,SUS
声音可爱nie,1084.199,1,9033215,2023-07-01 21:00:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,nie,nie
就是那个popo猫眼,988.099,1,9033215,2023-07-01 20:59:00,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,popo,popo
Rev9,1271.347,5,15138834,2023-06-22 14:31:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,Rev9,Rev9
你是5a啊，动手啊。,1125.047,1,16777215,2023-06-04 01:17:19,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,5a,5a
eichi~eichi~eichi~eichi~,1072.878,1,16707842,2023-06-02 13:00:58,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,eichieichieichieichi,eichieichieichieichi
你怎么不去秧歌star那里找善良,341.939,1,16777215,2023-05-13 11:09:56,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,star,star
etttt,1077.729,1,16777215,2023-04-28 18:55:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,etttt,etttt
射程范围C：指在10公里以外也能打人,757.084,1,16777215,2023-04-27 13:34:19,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,C10,C10
怎么发现是鳄鱼的SHI,637.123,1,16777215,2023-03-28 01:24:50,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,SHI,SHI
