content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @Anknovo :“所以你是为了辉夜来的，对吧”,2022-06-03 06:58:34,752,0,西片です,6,1,897207514,6,学生会想前进 | 白银御行想让她告白② | 白银御行想让她告白③,辉夜大小姐想让我告白 -究极浪漫-,Anknovo “”,Anknovo “ ”
"白银会长:Yes, Prime Minister",2022-06-03 00:16:57,154,0,1941-45,6,1,897207514,6,学生会想前进 | 白银御行想让她告白② | 白银御行想让她告白③,辉夜大小姐想让我告白 -究极浪漫-,Yes Prime Minister,Yes Prime Minister
回复 @driedfish咸鱼 :米线!,2022-06-10 15:50:46,78,0,河北街头借火,5,1,812279239,7,伊井野弥子无法去爱① | 想要谈谈文化祭 | 白银御行想吹气球,辉夜大小姐想让我告白 -究极浪漫-,driedfish,driedfish
高二的嘻哈:Fujiwara,2022-06-10 18:43:41,83,0,Amtba,6,1,812279239,7,伊井野弥子无法去爱① | 想要谈谈文化祭 | 白银御行想吹气球,辉夜大小姐想让我告白 -究极浪漫-,Fujiwara,Fujiwara
回复 @Amtba :Fuji mama,2022-06-11 01:36:32,3,0,嘌呤半升ハンプリン,6,1,812279239,7,伊井野弥子无法去爱① | 想要谈谈文化祭 | 白银御行想吹气球,辉夜大小姐想让我告白 -究极浪漫-,Amtba Fuji mama,Amtba Fuji mama
回复 @YTFTPTR :你怎敢质疑全知全能的柏木神[doge],2022-06-24 00:34:10,1766,0,伦道夫凯特,6,1,940169669,9,高一 春 | 辉夜大小姐的文化节 | 石上优的文化节,辉夜大小姐想让我告白 -究极浪漫-,YTFTPTR,YTFTPTR
回复 @Vay1999 :番外,2022-06-24 00:43:19,76,0,windy香草,6,1,940169669,9,高一 春 | 辉夜大小姐的文化节 | 石上优的文化节,辉夜大小姐想让我告白 -究极浪漫-,Vay1999,Vay1999
[笑哭][笑哭][笑哭]，怕不是涉及到恐怖和校园暴力还有zaolian的问题吗,2022-07-02 20:31:33,192,0,雷金霖,6,1,897886909,10,槙原梢枝想要玩 | 藤原千花想揭发 | 白银御行的文化节,辉夜大小姐想让我告白 -究极浪漫-,zaolian,zaolian
回复 @bili_39737400169 :一个都接受不了，普通的男女恋爱还要自主规制,2022-07-02 20:33:23,886,0,中级魔法师,6,1,897886909,10,槙原梢枝想要玩 | 藤原千花想揭发 | 白银御行的文化节,辉夜大小姐想让我告白 -究极浪漫-,bili39737400169,bili39737400169
照这趋势我盲猜一手最后kiss的镜头和辉夜kiss之后的感想全要没[微笑],2022-07-03 06:44:14,75,0,_夜雨声烦_____,4,1,897886909,10,槙原梢枝想要玩 | 藤原千花想揭发 | 白银御行的文化节,辉夜大小姐想让我告白 -究极浪漫-,kisskiss,kisskiss
回复 @SI-华纳 :所以本集末尾石上的备注是“毫无自觉的告白了，正在等答复。”[笑哭],2022-07-03 09:08:35,65,0,水泮谪仙,6,1,897886909,10,槙原梢枝想要玩 | 藤原千花想揭发 | 白银御行的文化节,辉夜大小姐想让我告白 -究极浪漫-,SI “”,SI “ ”
借楼，12.07的bgm是什么，有无大佬告知一下，谢谢,2022-07-11 01:00:19,0,0,鬼谷子zero,5,1,600661800,11,白银御行想让她告白④ | 子安燕想拒绝 | 白银御行想让她告白⑤,辉夜大小姐想让我告白 -究极浪漫-,1207bgm,1207bgm
回复 @HKP机动特连SDU :因为有桥本环奈（大嘘,2022-07-15 10:12:31,112,0,我就叫周一啊,6,1,385935686,12,辉夜大小姐想告白② | 辉夜大小姐想告白③ |「两个告白」前篇,辉夜大小姐想让我告白 -究极浪漫-,HKPSDU,HKPSDU
BV1mB4y1e7P2[热词系列_三连],2022-07-15 01:48:31,65,0,非要取名干啥,6,1,258460294,13,「两个告白」后篇 | 秀知院后夜祭,辉夜大小姐想让我告白 -究极浪漫-,BV1mB4y1e7P2,BV1mB4y1e7P2
回复 @Im萨姆 :嘶~会长没跟藤原在一起，emo了吗[doge],2022-07-18 08:19:41,34,0,拉阿推L,6,1,258460294,13,「两个告白」后篇 | 秀知院后夜祭,辉夜大小姐想让我告白 -究极浪漫-,Im emo,Im emo
回复 @Requiem_Taboo :你也是啊,2022-07-15 10:00:03,3,0,迷鹿才不会迷路,5,1,258460294,13,「两个告白」后篇 | 秀知院后夜祭,辉夜大小姐想让我告白 -究极浪漫-,RequiemTaboo,RequiemTaboo
