content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @小小之恒 : [Ave Mujica_震惊][Ave Mujica_怎么突然][Ave Mujica_难道？][Ave Mujica_委屈][Ave Mujica_害怕],2025-06-26 00:23:13,21,0,气得我都笑出声了,6,1,113639415678529,6,离群者赞歌,少女乐队的呐喊,Ave MujicaAve MujicaAve MujicaAve MujicaAve Mujica,Ave MujicaAve MujicaAve MujicaAve MujicaAve Mujica
回复 @小小之恒 :[Ave Mujica_怎么突然][Ave Mujica_怎么突然][Ave Mujica_怎么突然],2025-07-24 00:23:08,0,0,无敌愛素大王,5,1,113639415678529,6,离群者赞歌,少女乐队的呐喊,Ave MujicaAve MujicaAve Mujica,Ave MujicaAve MujicaAve Mujica
回复 @kirakira丰川祥子 :[少女乐队的呐喊表情包_沉默],2024-12-15 02:44:11,2,0,EE-Ogre,6,1,113639415611805,7,取个名字,少女乐队的呐喊,kirakira,kirakira
回复 @天际边界线 : 27能一个人扛起喝醉的mmk，应该是77没错,2024-12-16 23:59:24,29,0,柔情要乐奈,6,1,113639415614982,8,如果你哭泣,少女乐队的呐喊,27mmk77,27mmk77
"很多人问nina为啥不在tomo骂她弹得烂的时候爆了
性格上就是不可能的，nina喜欢听真话，要说tomo明显在恭维她的时候爆了还有可能（nina甚至嘴了一句：为什么说谎？），真的是很摇滚的内核",2024-12-14 16:08:50,4906,19,偷懒的达人,6,0,113639415612831,9,月缺则盈,少女乐队的呐喊,"ninatomo
ninatomonina",ninatomo ninatomonina
所以很多人说nina喜欢上压力，其实nina稳定的不得了，一方面说做就做有话直说反倒能减少很多误会少点压力（你说是吧，大祥老师），另一方面你不去碰她的刺她不可能莫名其妙爆了，而不喜欢别人触逆鳞这方面，每个人不都这样吗,2024-12-14 23:19:31,1172,0,遥の爵士,6,1,113639415612831,9,月缺则盈,少女乐队的呐喊,ninanina,ninanina
"【这首说唱送给《黑神话：悟空》！中国IP就该走向世界-哔哩哔哩】 https://b23.tv/Ft8idPx好的IP就该这样，无论怎样传播中国文化的创作者都该赞扬，米哈游也是如此，好好加油💪！
智者欣赏，愚者比较。",2024-12-14 16:43:07,0,0,红军利物浦一定会赢的,5,1,113639415615088,11,世界中心,少女乐队的呐喊,IP httpsb23tvFt8idPxIP,IP httpsb23tvFt8idPxIP
回复 @M_channel :[少女乐队的呐喊表情包_摇滚]喜欢溜,2024-12-14 19:19:23,0,0,又鸟汁柴鸟,6,1,113639415615088,11,世界中心,少女乐队的呐喊,Mchannel,Mchannel
回复 @绳子zi- :播放量103,2024-12-27 17:28:23,38,0,ll有容乃大ll,6,1,113639415611672,12,天空再度灰暗,少女乐队的呐喊,zi 103,zi 103
回复 @绳子zi- : 大哥我说的是动画中的剧情，他们新歌才103播放，你是不是没有看懂我写的什么？,2024-12-27 19:18:00,67,0,ll有容乃大ll,6,1,113639415611672,12,天空再度灰暗,少女乐队的呐喊,zi  103,zi 103
回复 @落日幻梦 :动漫播出前，无刺有刺1st one-man-live时，《爆裂绽放》播放量已经二百万了,2025-05-11 21:02:29,15,0,龙湾者,5,1,113639415611672,12,天空再度灰暗,少女乐队的呐喊,1st onemanlive,1st onemanlive
