content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
AAAAA，吾王萌死了！！！！！！,546.045,5,16777215,2014-11-02 00:12:46,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,AAAAA,AAAAA
saber好呆萌啊o(≧v≦)o,358.175,1,16777215,2014-11-02 00:12:46,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,saberovo,saberovo
后宫模式 on,1145.57,1,16777215,2014-11-02 02:02:30,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,on,on
士郎把妹技巧MAX,0.0,1,16777215,2014-11-02 00:12:39,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,MAX,MAX
舌尖上的FATE,1061.07,1,16777215,2014-11-02 01:01:58,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,FATE,FATE
我凛帅气度max,1194.94,1,16777215,2014-11-02 01:01:23,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,max,max
Saber好感度up DA☆ZE,364.302,1,16777215,2014-11-02 00:12:43,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,Saberup DAZE,Saberup DAZE
EX咖喱棒！,491.981,1,16776960,2014-11-02 00:12:45,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,EX,EX
真正的最强职阶：teacher,745.961,5,15138834,2023-01-01 15:44:29,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,teacher,teacher
Caster必须是龙之介,1258.344,5,16777215,2023-08-07 17:37:56,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,Caster,Caster
你以为他的底牌只有王炸，但是其实他还有4个二，四个a，4个k，4个q，4个j,1290.139,5,16777215,2025-05-10 22:04:20,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,4a4k4q4j,4a4k4q4j
还有writer：老虚,432.551,1,16777215,2023-06-08 20:11:40,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,writer,writer
