content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @GainTale :他都是贵族了，还担心没妹子么,2021-10-29 18:45:15,256,0,死亡不过是永生的开始,6,1,591291880,4,女神的计划,"世界顶尖的暗杀者,转生为异世界贵族",GainTale,GainTale
"稍微解释一下ED。
就是男主有1.5/23.7的时间都拿去跟女主幽会了。
[脱单doge]
对应原作里男主隔三差五就跨国境去跟白毛见面。
动画为了节省篇幅所以没提过。
而是巧妙地安排每集都有90秒ED的幽会专场，可以说是很用心了。",2021-11-05 21:15:46,12400,53,永夢,6,0,763897540,5,暗杀者的资格,"世界顶尖的暗杀者,转生为异世界贵族","ED
15237



90ED",ED 15237 90ED
回复 @Mitsu橋 :好像还真是[笑哭],2021-11-06 20:53:37,9,0,㳯末,6,1,763897540,5,暗杀者的资格,"世界顶尖的暗杀者,转生为异世界贵族",Mitsu,Mitsu
冷知识：蒂娅的cv上田丽奈在手游《少女前线》配了卡尔卡诺M91/38步枪。而这把步枪在现实中三枪带走了肯尼迪[微笑]暗杀者实至名归[doge],2021-11-10 23:00:10,21901,384,结局修改协会医疗特派,6,0,421525079,6,少女之家,"世界顶尖的暗杀者,转生为异世界贵族",cvM9138,cvM9138
tmp 爽啊.jpg,2021-11-10 23:07:03,77,0,对没错我池子沉了,6,1,421525079,6,少女之家,"世界顶尖的暗杀者,转生为异世界贵族",tmp jpg,tmp jpg
回复 @LEONREN :对,2021-11-18 00:04:53,14,0,理智不离枝,6,1,976709391,7,虚假的生活,"世界顶尖的暗杀者,转生为异世界贵族",LEONREN,LEONREN
"想起SSSS电光机王了草，
主角团其他人：大哥你为什么要打怪兽
大哥：为了保护其他人
主角团其他人：我们不信，不说实话我们就不打了
大哥：我有个喜欢的女孩
主角团：ohhhhhhh，这就对了，大家上吧
草，笑死",2021-11-25 00:01:10,7863,0,雷锁心镰,6,1,806859092,8,选择的仪式,"世界顶尖的暗杀者,转生为异世界贵族","SSSS




ohhhhhhh",SSSS ohhhhhhh
回复 @夢無罪 :所以父子俩都是chong国人（误）,2021-11-25 00:31:55,182,0,夢無罪,6,1,806859092,8,选择的仪式,"世界顶尖的暗杀者,转生为异世界贵族",chong,chong
"可见的银链都是白发控，顺便这应该叫用心程度，nbht讲过jap的制作流程，每一集多少钱一开始就决定好了，画师拿到的钱一般不会跟预分配有多大的起伏。
这也解释了为什么一些企划明明钱很多，大碗儿也请了，还是表现一般，因为人家画师没啥动力，画完交差。
其实女神的部分厨力最多[doge]新衣服可是爱的象征，点名某个蓝白衬衫正义伙伴",2021-11-27 21:21:02,206,0,北玩玩家,6,1,806859092,8,选择的仪式,"世界顶尖的暗杀者,转生为异世界贵族",nbhtjap,nbhtjap
回复 @千屈少年 :人均chong国人(bushi,2021-11-28 08:06:57,7,0,咖啡_Kahvia,6,1,806859092,8,选择的仪式,"世界顶尖的暗杀者,转生为异世界贵族",chongbushi,chongbushi
"cv14245297、cv14341939
这剧情证明了制作组并不是做不好作品，而是看是否对这个角色有厨力，要是有厨力，精致到极致的画面，还有专属ed。[笑哭]
要是没有厨力，可以去参照一下玛荷。[笑哭]
第十话官方简介
卢格和塔儿朵一起在无人岛上进行魔法训练集训，玛荷带着情报出现。蒂雅所在的王国卷入了内战。担心的卢格去找蒂雅，但维科内的领土还是和平的。蒂雅不顾卢格的担心，想约会。
本集主要制作人员
编剧:高山胜日
分镜:前田基匡
演出:前田基匡",2021-12-15 22:30:43,10598,21,萝莉结缘神乃乃子,6,0,849846729,10,初次约会,"世界顶尖的暗杀者,转生为异世界贵族","cv14245297cv14341939
ed",cv14245297cv14341939 ed
回复 @zzzzxa :可这部也不是无脑龙傲天啊[傲娇],2021-12-16 13:33:02,18,0,醉蝶-,6,1,849846729,10,初次约会,"世界顶尖的暗杀者,转生为异世界贵族",zzzzxa,zzzzxa
回复 @zzzzxa :居然有人觉得这不是无脑龙傲天…随便在qd找本书都不比这个差，可能脑洞还更大呢……,2021-12-28 22:48:48,3,0,夏目三三哇,5,1,849846729,10,初次约会,"世界顶尖的暗杀者,转生为异世界贵族",zzzzxa qd,zzzzxa qd
