content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
我永远喜欢祐天寺若麦，我永远喜欢喵梦，我永远喜欢amoris，喵梦亲天下第一！,0.105,1,6830715,2026-04-04 17:23:57,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,amoris,amoris
Full Miss,257.081,1,16777215,2026-04-03 19:45:15,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Full Miss,Full Miss
KiSSKiSS,85.679,1,16777215,2026-04-02 15:05:20,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,KiSSKiSS,KiSSKiSS
soyo：so？,417.908,1,16777215,2026-04-01 18:07:37,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,soyoso,soyoso
saki，R,642.548,1,16777215,2026-03-24 13:34:57,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,sakiR,sakiR
c s,1088.167,1,16777215,2026-03-23 00:40:43,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,c s,c s
不行了不行了 晕了SOS,136.861,1,16777215,2026-03-22 18:58:43,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,SOS,SOS
KKSK,95.74,1,16777215,2026-03-22 18:56:27,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,KKSK,KKSK
cs“”,1101.33,1,16777215,2026-03-22 11:27:03,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,cs“”,cs “ ”
YEBISU,810.247,1,16777215,2026-03-12 23:05:03,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,YEBISU,YEBISU
八亿RMB,761.32,1,16777215,2026-03-12 22:55:31,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,RMB,RMB
《rikki锐评mujica》,1046.175,1,16777215,2026-03-09 23:12:55,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,rikkimujica,rikkimujica
hia？咕咕嘎嘎,683.691,5,16707842,2026-03-08 00:23:42,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,hia,hia
