content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @真啊真白 :你这个回复让人摸不着头脑，每个人在ACG中追求喜欢的都不一样，你喜欢不在二次元世界思考很多是你的事，但不代表ACG作品传递的只有这些。,2019-03-03 10:49:03,51,0,雨下小路,6,1,45103140,8,辉夜大小姐想被称呼/白银御行不能输/于是石上优闭上了双眼,辉夜大小姐想让我告白～天才们的恋爱头脑战～,ACGACG,ACGACG
回复 @Anniloy :然而后面学rap可不是为了辉夜(^・ω・^ ),2019-03-03 11:11:19,3,0,没肉的橘子,6,1,45103140,8,辉夜大小姐想被称呼/白银御行不能输/于是石上优闭上了双眼,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Anniloy rap,Anniloy rap
回复 @Mr丶易月生 :能把生意做大的都会考虑到会长的才能而不是会长的“地位”（当然不让他们在一起的话，这个作者可以去和老虚、蘑菇一起喝茶了）,2019-03-03 08:54:13,1322,0,追我的小鹿,6,1,45103140,8,辉夜大小姐想被称呼/白银御行不能输/于是石上优闭上了双眼,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Mr “”,Mr “ ”
回复 @Fircle :这个吧……考虑到他情况比较特殊，可能真的一沾枕头就着了吧,2019-03-10 17:39:46,237,0,童生无忌,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Fircle,Fircle
回复 @aogewdi2 :确实，详情请看第二季第一集。,2023-07-07 09:56:09,3,0,San值蹦迪中的Angelica,5,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,aogewdi2,aogewdi2
作者更新推特，说他画辉夜给会长手机换电池那一话时，专门去找了相同的手机来拆开（应该是索尼Xperia Z Ultra）作为资料，结果拆了就装不回去了，差点哭了……赤坂叔好萌233333（来自贴吧hhh）,2019-03-10 07:27:17,3547,20,海之言里のkarry酱,6,0,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Xperia Z Ultra233333hhh,Xperia Z Ultra233333hhh
回复 @nb1234 :赤坂老师真的好认真(°∀°)ﾉ,2019-03-10 14:41:39,43,0,海之言里のkarry酱,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,nb1234,nb1234
动画是XZ Premium，原作是Z Ultra？怪不得动画这里拆开的画面不太对的上,2019-03-10 17:52:15,67,0,Lisps,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,XZ PremiumZ Ultra,XZ PremiumZ Ultra
回复 @Lisps :我还想吐槽，这下索尼不防水了，233,2019-03-11 15:51:09,7,0,一切尽在花落,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Lisps 233,Lisps
回复 @Lisps :动画不是xzp，xzp的主板在右侧（因为侧面指纹），电池居左（从背面看），而且xzp的背面是亮闪闪的，这个应该是亚光（疑问）。。。,2019-03-17 13:09:07,8,0,玩洲玩的,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Lisps xzpxzpxzp,Lisps xzpxzpxzp
回复 @Lisps :XZ1才对吧 闪光灯跟传感器居中 而不是像XZP那样挨着摄像头,2020-04-13 11:33:27,2,0,名探偵酒井戸,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Lisps XZ1  XZP,Lisps XZ1 XZP
回复 @名探偵酒井戸 :是的，不是XZP，我用XZP看的，暂停了动画正反翻了好几次手机对比。而且XZP里面电池比这个要大，是银色的，且电池上方应有NFC线圈,2020-04-24 21:13:26,2,0,夏汐渢,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,XZPXZPXZPNFC,XZPXZPXZPNFC
"回复 @虚幻糖果盒 :不对，xzp主板的确在左侧（从正面看），指纹在右侧和音量、相机键通过排线连到顶端靠近摄像头处于主板相连
我用的就是xzp，以前拆过记得很清楚，电池上应该还有一个nfc线圈",2020-04-24 21:16:09,1,0,夏汐渢,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,"xzp
xzpnfc",xzp xzpnfc
回复 @MARKTWAUI :创的时候带我一个,2022-05-11 00:38:46,5,0,吉良吉影只想要平静,6,1,45765269,9,辉夜大小姐想送人回家/藤原千花想探病/关于四宫辉夜①,辉夜大小姐想让我告白～天才们的恋爱头脑战～,MARKTWAUI,MARKTWAUI
回复 @Harrow :额，****的翻译。。。,2019-03-17 18:02:24,63,0,大抵是有毛病,6,1,46436988,10,辉夜大小姐不允许/辉夜大小姐想原谅/白银御行想出门,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Harrow,Harrow
回复@Izumi_na :d m z j？（无端空格）,2019-03-21 20:38:10,26,0,摸了禁止,6,1,46436988,10,辉夜大小姐不允许/辉夜大小姐想原谅/白银御行想出门,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Izumina d m z j,Izumina d m z j
回复 @撒需好 :没错就是d m z j（不知道为什么就空格了）,2019-03-22 20:33:01,15,0,大抵是有毛病,6,1,46436988,10,辉夜大小姐不允许/辉夜大小姐想原谅/白银御行想出门,辉夜大小姐想让我告白～天才们的恋爱头脑战～,d m z j,d m z j
回复 @LORZCHINA :现在有了b漫，已经升级了[小电视_汗],2019-03-24 10:07:41,6,0,听风雨000000,6,1,47077673,11,早坂爱想泡澡/藤原千花超想吃/白银御行想见面/听不见烟花的声音 前篇,辉夜大小姐想让我告白～天才们的恋爱头脑战～,LORZCHINA b,LORZCHINA b
"回复 @Alex06826- :因为妹妹把会长给他的钱都好好的存起来了
我不是有意剧透的Σ(ﾟдﾟ;)",2019-03-31 12:12:52,6059,0,哀酱也想要小狗,6,1,47744051,12,听不见烟花的声音 后篇/辉夜大小姐不想逃避,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Alex06826,Alex06826
"回复 @燃爆天的小忧郁 :sooooooooo。。。
所以哪里能顺利的看到漫画。。
贴吧里都是一话一话地下载好麻烦，或者小说也行",2019-03-31 17:03:24,412,0,白驹过隙两分钟,6,1,47744051,12,听不见烟花的声音 后篇/辉夜大小姐不想逃避,辉夜大小姐想让我告白～天才们的恋爱头脑战～,sooooooooo,sooooooooo
回复 @Alex06826- :漫画ren,2019-04-05 12:56:47,10,0,-AugenStern-Z,6,1,47744051,12,听不见烟花的声音 后篇/辉夜大小姐不想逃避,辉夜大小姐想让我告白～天才们的恋爱头脑战～,Alex06826 ren,Alex06826 ren
